algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.0890281091552385,0.6765093803405762,0.24343347549438477,0.4330759048461914,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.025393005226736,0.6707358360290527,0.2267613410949707,0.44397449493408203,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.118780880983631,0.7644443511962891,0.2501039505004883,0.5143404006958008,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.123696805727902,0.6789090633392334,0.1931304931640625,0.4857785701751709,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.078816322718035,0.5570673942565918,0.2775707244873047,0.2794966697692871,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.981031749308231,0.5432794094085693,0.28649473190307617,0.25678467750549316,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.185931266424512,0.6952557563781738,0.2101888656616211,0.48506689071655273,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.003222299592452,0.7260744571685791,0.29172658920288086,0.43434786796569824,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.0165034698936815,0.48056864738464355,0.19541192054748535,0.2851567268371582,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.018842358073346,0.8054714202880859,0.3130018711090088,0.49246954917907715,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.099282791268537,0.7667901515960693,0.3066565990447998,0.46013355255126953,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.020781679324597,0.5978801250457764,0.26392078399658203,0.33395934104919434,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.9866351103152144,0.6229188442230225,0.2165532112121582,0.40636563301086426,,,,,,central,
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,100,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.98357080519815,0.6488895416259766,0.19886994361877441,0.45001959800720215,,,,,,central,
