algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.094717825385516,50.488093852996826,0.7428364753723145,49.74525737762451,-0.4212519499796077,0.02301645985561081,-2.1922963299548486,-29.56889255960951,37.04749346323101,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.0971093898911874,46.77436900138855,0.6782691478729248,46.096099853515625,-0.42084977219920194,0.02318070931381044,-2.2270375322715195,-29.15991555804652,36.97382616471707,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.064093431025839,43.497180223464966,0.5195596218109131,42.97762060165405,-0.4117401608561342,0.022834875402479617,-2.2050696046639615,-28.768333092566575,36.88476804379407,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.1221125392422096,52.624584436416626,0.625178337097168,51.99940609931946,-0.44162654280738645,0.023694031586581496,-2.2245679763172563,-29.80830380620726,37.4469634549449,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.92210130321817,50.5288143157959,0.5889861583709717,49.93982815742493,-0.4013556385241732,0.02263977912275849,-2.225072566769924,-28.8431194520071,36.6210781336022,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.113314028684471,41.92520761489868,0.6266968250274658,41.298510789871216,-0.44035427493387846,0.023704681972219508,-2.2334993183402863,-29.54171287277828,37.106720750425346,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.030840539426293,41.28966569900513,0.48249316215515137,40.807172536849976,-0.42096184012643745,0.023086287333731092,-2.2109062391427177,-29.276233162529483,36.832148020356385,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.095668152386224,40.88201856613159,0.5871407985687256,40.294877767562866,-0.409744599933882,0.02301150934164323,-2.248795461039926,-30.42737004145483,37.353554989764255,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.929424229635828,44.39593267440796,0.5622949600219727,43.833637714385986,-0.40758146951277663,0.022732230458609472,-2.212067532676221,-29.502727829615818,36.89201710157426,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.988497788751971,42.32714366912842,0.4727461338043213,41.8543975353241,-0.3997945073796747,0.022643656672974702,-2.230333908258969,-28.93296762894529,36.512846437503086,regression,
